X105_B	X10_B	X128_B	X12_B	X130_B	X133_B	X137_B	X150_B	X157_B	X172_B	X180_B	X181_B	X184_B	X201_B	X229_B	X238_B	X240_B	X256_B	X258_B	X263_B	X265_B	X268_B	X26_B	X272_B	X274_B	X275_B	X276_B	X281_B	X282_B	X332_B	X335_B	X338_B	X341_B	X343_B	X350_B	X367_B	X377_B	X383_B	X385_B	X397_B	X39_B	X42_B	X45_B	X51_B	X521_B	X526_B	X527_B	X536_B	X544_B	X549_B	X560_B	X565_B	X567_B	X572_B	X582_B	X585_B	X587_B	X589_B	X590_B	X591_B	X599_B	X608_B	X615_B	X624_B	X633_B	X637_B	X78_B	X87_B	X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M	X105_12M	X10_12M	X128_12M	X12_12M	X130_12M	X133_12M	X137_12M	X150_12M	X157_12M	X172_12M	X180_12M	X181_12M	X184_12M	X201_12M	X229_12M	X238_12M	X240_12M	X256_12M	X258_12M	X263_12M	X265_12M	X268_12M	X26_12M	X272_12M	X274_12M	X275_12M	X276_12M	X281_12M	X282_12M	X332_12M	X335_12M	X338_12M	X341_12M	X343_12M	X350_12M	X367_12M	X377_12M	X383_12M	X385_12M	X397_12M	X39_12M	X42_12M	X45_12M	X51_12M	X521_12M	X526_12M	X527_12M	X536_12M	X544_12M	X549_12M	X560_12M	X565_12M	X567_12M	X572_12M	X582_12M	X585_12M	X587_12M	X589_12M	X590_12M	X591_12M	X599_12M	X608_12M	X615_12M	X624_12M	X633_12M	X637_12M	X78_12M	X87_12M	X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45815222514219e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19684264840218e-05	0	0	0	0	2.07404482295255e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01857119471913e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02113246456833e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.74623782005538e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257480369945662	0.0103365758092604	0	0	0.00127081805507449	0.011794857764668	0	0	0.00033440554653531	0	0.0092011179341155	0.103363963030012	0	0	0	0	0	0	0.0102988259633295	0	0.0309651010493856	0.0294020781640268	0	0.00135540302113998	0.276546992607344	0.0647389058526088	0	0	0.000988145598885009	0	0.0903063069606637	0.00407276288505404	0	0	7.6543528573796e-05	0.000546815372477369	0	0	0.00795761907580739	0.000397980132913953	0	0.000902729505281904	0.00254741001351837	0	0.00316185792222904	0.0103405063109859	0.062431708154193	0	0.00130222331341293	0	0.0755548493012885	0	0	0.187632297418054	0.00298706413387373	0	0.00438669818159197	0	0	0.02905316659196	0	0.00200189806351986	0.000253295558451002	9.56454223611617e-05	0	0.000145632546928499	0	0.00781350325454809	0.0227950052719711	0.0223160423966804	0.00906427923820757	0.00239470036688943	0.0378775077415491	0.00912584424094322	0.000535188339136022	0.0215158490467886	0.00615506376485092	0.031488618973797	0.00586281667579506	0.000818421087162088	0.00414561506062513	0.00126362708900166	0.000588567874086317	0.000172119217369514	0.00036555440961417	0.000550608836102689	0.0212275401799783	0.000261186844852625	0.0734212284789878	0.00823744720560743	0.0240417709715939	0.00106046846563975	0.00290433770243609	0.00718945368793499	0.000482690032808038	0.0250356664292307	6.20389949716074e-05	0.00100384994980115	0.011496986168837	0.00394583611598737	0.000863407699070411	0.0281023689991962	0.00923374263102664	0.000966411229862726	0.020554898367535	0.000224779814323186	0.00474082738271608	0.0538741433254356	2.46967408784244e-05	0.00266799283422486	0.0812869956587465	0.0341122124766289	0.00461184815591655	1.49903748332305e-05	0.00149865846331911	0.000185185046838154	0.0149663108814911	0.00348595758850039	0.000455846184381855	0	0.000268053139327498	0.0457894597814479	0.00026593993440018	0.00150026419106753	0.00196537115952445	0.00143736157694758	0.000229969127768419	0.0555407634049935	0.000498653613249998	0.00660782148356222	0.032855196840942	0.000255158858466181	0.012340385047103	2.29356621535824e-05	0.0327346265500589
MN00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207888868573855	0	0	0	0	0	0	0	0	0.000129740895374307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153767781817701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129737177053227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134183814516726	0.0170981126260548	0	0	0.000160063275089087	4.23576392923918e-05	0	0	0.000224855336043613	0	0	0.00499954138429677	0.00231388534933652	5.41447915320605e-05	0	0	0	0	0.000409970053032442	0	5.96855054412793e-05	0	0	0.00518493539834586	0.000215420517358888	0.00041222764340916	0	0	0	0	0.0058272210660554	7.55300997646605e-05	0	0	0	0	0.0166854252631424	8.50859190418729e-05	1.8098027566415e-05	6.02099809186022e-05	0	0.0850030361864684	0	0	0	0	0.00150985559540279	0	0.0154301933644431	0	0	0	0	0	0.000116820216789188	0.00012218827927904	0	0.000131081534576066	0	0.00435211441046178	0	0.0045159838973518	9.15638004687968e-05	0	0	0.000960523793959984	5.51461407162803e-05	0.00848562442073782	0.0234191449032681	0.00690541547507315	0.000128887627057714	0.000249218996320637	0.000139989402545337	0.00113538526625172	0.000467537305886678	0.00244558087332062	0.0268965417493569	0.000252521707161791	0.00653084595163904	4.57015064772379e-05	0.000735217464881934	0.000173120831060041	0.00768398466772082	5.45966662596293e-05	0.000117663738394593	0.000668509777505369	0.000872588694135694	0.00015669574473965	0.00036810885460476	0.000379537546387499	0.000864269150354209	0.00100957852772773	0.0140392482924648	0.00211062404275786	0.00147347044458704	0.00020794758762525	0.000726652532402071	0.0180581880119635	0.00326824525453277	0.00252278353846999	0.000911618386240519	6.9793396137252e-05	0.000145120568100566	0.000450773046393562	0.00505037566149206	0	0.000626328255190521	0.00056521638732371	1.67577122653075e-05	0.0116859991180475	9.59779049668223e-05	0.000654471030905236	0	0.000375605983810016	0.000426882044606883	0.000275948256980965	0.000531068623425039	0.000163970058394953	0.0210925038452686	0.00013112945207159	0.00022343986921629	0.00109744460258491	0.000409733664138246	0.000358606413887884	0.000300655800766684	0.00210510273738286	0.000536570129650982	0.000427576434291183	0.000739387961580188	0.0122870098818433	0.00039314812892504	0.000488224050314187	0.00101026718530004	0.000245679206876277	0.00220898257557939
MN00013	0	0	0	0	0	0	0	0	0	0	0	0	7.45321076830699e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305930594224645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000972387573459876	0	0	0	0	0	0	0	0	0	0	0	0.000186434036463427	0	0	0	0	0	0	0	0	9.71800863441562e-05	0.000629262959664162	0	0	0	0	0	0	0	0	0	0	3.14573133369506e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57155504561651e-05	0.000202640621935698	0.00115769483706671	0	0	0.000205907276176373	0	0	0.00203255236426801	0	0	0	0	5.42755846277168e-05	0	0	0.000272363207281979	0	0	0	0	0	0	0	0.00832301909109248	0	0.000984205374075609	7.78484764030551e-05	8.34332541821118e-05	0.000381073988412589	0.0018015208393798	4.75785393087735e-05	0.000549601369853153	7.56489603750177e-05	7.90862773573675e-05	0.00104485736752636	0.000951223994589375	0.000681272896330782	1.8742278022153e-05	0.000302890407325518	0.000301273501407492	0.000137257028806454	0	0.000167216512920359	0.000853378883614888	4.77537399892476e-05	0.000226221672954913	0	0.000741928791943821	8.26887865465062e-05	9.78135917544258e-05	0.00078633478430353	4.68615796495423e-05	0.00721054973910682	0.000271839015391419	0.00225730797486681	0.00492054722879028	8.3779210787452e-05	0.00170973533273741	0.000125341347161477	0.000474555418726993	0.00200159757868562	0.00106676748899771	0.000650211940014409	0.000565034654300619	0.00024841082823945	0.000223058418492503	5.57088578750858e-05	0.000168288406840838	0.00147549181053329	0.00299001011813308	0.00847961862757211	0.000528951139250402	0.000230746670903901	0.000312767778650978	0.000345062093569032	0.000733734954650663	0.000464030731146757	0.000417316586627985	0	0.00651390888252827	5.50765591664259e-05	0.000208161360439911	4.87452947643869e-05	0.000849706983517965	0.001658418726505	2.93807940370651e-05	0.00381038473621984	0	0.00135425303333166	0	4.61211086241462e-05	0.000460800518935394	1.51062988692665e-05	0	8.72451549956192e-05	0	0.000303537293027514	2.46914852493811e-05	0	0.000165272044084656	1.8564153339405e-05	0	1.27868787683538e-05	0	0.000206986518774175	2.07154255756118e-05	0	2.03622238993963e-05	0	0	0.000449649993412396	0	1.48593401278667e-05	0	1.49126364650645e-05	1.8261347274427e-05	0	2.06912692574228e-05	0.000152108135607709	2.68392134903415e-05	0	0.000362864172416134	0.000161183843742128	9.00734497806194e-06	0	1.86798652836478e-05	2.3287110407422e-05	0	3.6007941380858e-05	0.000221852689830496	0	0	0	0	2.11425007118885e-05	0	0	1.83941597911535e-05	7.99421366284077e-05	9.0919168760476e-06	0	0.000121764846225535	0	4.76119984116007e-05	0	0.00080814087664512	0.000173908501286533	3.20490668155043e-05	0.000218400924419082	1.61586653200943e-05	2.59879790431388e-05	1.97014132113951e-05	0.000203322450743056	0	8.75950315096085e-05	0.000138598129508931	2.90513625225161e-05	0	0	0	2.86250765908356e-05
MN00014	0	0	0	0	0	0	0	0	0	0	0	0	0.18131647858006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408209769650323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47614390295105e-05	0	4.54203001726929e-05	0	0	0	0	0.202897373702586	0	0	0	0	0	0	2.14193249220234e-05	0	7.35210034350983e-05	0	0	0	0	0.0294876941923227	0	0	0	0	0.00016418799184959	0.000575786566554596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140190542264066	0	0	0.0319605550353746	0	0	0.000870885455756228	0	0	0	0	0	0	0	0	0.0303286450330625	0.00211365299550052	0	0	0	8.21435145113691e-05	0	0	0	0.0335093717727377	0	0.0457279505101569	0.00010245820039612	0	0	0	0.000153407796559289	0	0	0	0	0	0.00210617147869032	0	0	0	0	8.01025652701287e-06	0	0	0	0	0	0	0	1.96055502805856e-05	0	0	0	0	0.000803619151065592	0	0	2.56368928984889e-05	0	0	0	0.000289623128760063	0	0	0.000370519179997388	0.000120250084944652	0	0	0	0	0	0	0.000230536421423718	0	0	0	0	0	0	0	0	0.000169206693086936	4.19574892595085e-05	0	0	0	0	0	0	0	0	0.000361878695357589	0	0	0	0	1.12397422516433e-05	0	0.00869636594419774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000825742760700782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91428330868469e-05	0	0	0	0	0.00012363087009375	0	0	0	0	0	0	0	0
MN00015	0	0	0	0	0	0	0	0	0	0	0	0	0.00108562855065173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04124845394972e-05	0	0	0	3.47511623226043e-05	0	0	0	0	0	4.15254686114517e-05	7.66658228886667e-05	0	0	0	0	3.48367959809524e-05	0	0	0	0	0	0	6.41163316707106e-05	4.504650762193e-05	0.000106000099641182	0	0	0	0	0	0.0106673109365674	0	0	0	2.2037098879037e-05	2.37807538136919e-05	0	0	0	0	3.1768533737311e-05	0	0	0	0	0	0	0	0	0	0	1.81979367784583e-05	0	0	0	1.49928945237987e-05	0	0	0	0	0	0	1.9122852169201e-05	0	0	0.000894145425151254	0	0	0	0	0	0	0	0	0	0.00277737171206069	0	1.31185884998381e-05	0	0	0	1.6660362078105e-05	0	5.93485531840573e-05	0	0	0	0	0	0	2.51731651534946e-05	1.09460292993383e-05	0.000101000450057709	0	0	0	0	0	0	0	0	0	0.151612414473419	0.0808022098067788	0.0230978723862847	7.71582791555813e-05	0.000141541574065151	0.0022587362520146	0.163954105894425	0	0	0.0424551767566948	0	0	0.0518584488152184	0.0158789650804061	4.45033518433724e-05	0.0982290708583365	0.0865679758087707	0.0819120043515666	0	0.00465803030984359	0	0.0620188554318937	0.038703970460605	0.056813833566549	0.000401005135366748	0	0.0983373870893112	0	0	0	0	0.0258074903291099	0.00207628395149907	0.0201015429637821	0.0167899585954007	0	0	0.0291548825284642	0.0352599703871532	0.0609720633353729	0.0200318101032691	0.0284311004724853	0	0.154606303614108	0	0	0.0192675328963448	0.0205132622146734	0	0.093309336720673	0	0	0	0.103368828995347	0.000401460302143816	0.0580524316202404	0.0166786386625351	0.101110875479301	0.000261661022156288	0	0.00302904051106109	0	0.0586095794811846	5.44689001873191e-05	0.196599475587387	2.66551225422853e-05	0.0354887993648389	0.0123842998960035	0.0171352979674601	0.0667115037310238	0.0164786598179216	0.0789473055363248	0.033708323216408	0.0141568610281784	0.0123484735077995	0.0682139629266815	0.025447856069421	0.00721159829106431	0.0305062133564643	0.0129146584282233	0.00135979649428711	0.0261292875945258	0.0369540896634874	0.00172532970478444	0.0185941265753094	0.0067178479740086	0.00679344342521164	0.00683444343099039	0.0249016635020998	0.0114693392102483	0.00235086016731689	0.0359728602789283	0.0240918483287101	0.0155625779563257	0.00541829884330369	0.0134078005897759	0.0210374889042973	0.0140398037630759	0.0152004730721077	0.0169389478170702	0.00257508213567231	0.0159551978726889	0.0221730248407506	0.00348753896204757	0.00220548638532014	0.0283146090188272	0.0004037170427308	0.00627121775050854	0.020066263114319	0.0474034758116503	0.0130591802394262	0.0265979358080268	0.0294291987076948	0.0145461377904949	0.00218960403487378	0.026393666069675	0.0146548217220254	0.00628691330965767	0.0200678489162258	0.0129614639384719	0.000182891882005521	0.0199309241608589	0.0149957780788807	0.0299455962174866	0.0248036978187763	0.00249633575826492	0.00849009696040932	0.00836215756697809	0.0149617106169139	0.00227531445527807	0.0412067057793439	0.0188445052118479	0.0182012745305203	0.0260778121251259	0.00397737569209808	0.0185351614689024
MN00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00850660903970231	0.00943776445624247	0.00438477474854209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0430316515320761	0	0	0	0	0	0.00204656400616905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000365436873568243	0	0	0	0	0	0	0	0	0	0	0	7.5629510406866e-05	0	0.010019985269224	0.0436571232223951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195565371351058	5.8542801058982e-05	0	0	0	0	2.67967603506911e-05	0	0	0	0.0118432449409934	0	0.000300211980562575	0	0	8.96745020146338e-05	0	0	0	0	0	0	0.0161430378308575	0	0	0	0.0261975670152145	0	0.0416573203160474	0	0	0	0	0	2.40772054037405e-05	0.074700317271748	0.0166410026742685	0.0328846209973388	0	0.0257088314688896	0	0.0052527731134575	0.0148120485260287	0	0	0	0	0	0.0435128659075116	0	0	0	0	0	0	0	0	0	0.00648997630095073	0	0.000191001304248853	0	0	0	0	0	0	0.000146096680279187	0.00760396287571697	0	6.59957367232694e-05	0	0	0	0.000116318314190891	0.00032046833442932	0	0.000327024398532343	0.000535535242790692	0	0.000729036728568102	0	0.000126196967270075	4.85838140118443e-05	0.00220274105454731	0	0	4.55243042622801e-05	0.00213074427277899	0.00154400155436097	0.00256631398630274	0.00299371640067362	0.000804806798745722	0	0	0	0.0031759434265878	0	0	0.000768309868116118	0	0	0.000298077143933412	0.0189089361643806	0.0022316077454043	0.002128510641589	0.00122095363761233	0	0.000121690333192104	0.00155088309733933	4.27803350628175e-05	0	0.000773842116164267	0	0.000371441777802203	4.41240490493455e-05	0.000358006542221029	0.0021682561620067	0.000972280850450759	0.00746438496687838	0.001051819797758	0	0	8.32862521838706e-05	0	0.00347565897072849	5.0966863244144e-05	0.000180450046621187	0.000768140290866671	0	0	2.06918196158065e-05	0.000776808889071645	0.000473527413152625	0.00884867264172783	0.000189163650093815	0.0399926016691405	0.000102162545751343	0.00439950714055801	0	0	0	0.00342317111943887	1.95931505650635e-05	0	0.000232550511552072
MN00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011124073747259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054497680966215	0	0	0	0	0	0	0	0	0	0	0.000520452668719484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993996412331329	0	0	0	0	0	0	0	0	0	0	0.00525352801217465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.77680961001166e-05	0	9.13850921527953e-05	0.000222412218517727	0	0	0	0	0	3.88406761196779e-05	0	8.98698356115858e-05	0	0.000198540286972587	0	0	0.000597420990359688	0	0	0	6.77724729381788e-05	0	0	0	0.000101438645885581	0	0	0	4.86343873303687e-05	3.26410755135383e-05	2.39773359444929e-05	0.00280750215951177	0	0	5.59464610128695e-05	0	3.85278846250987e-05	0	0.000101932193879069	0	0.000105444655190208	0	0	0	0.000105798988540816	4.77313344876382e-05	3.237633886628e-05	6.77120077206016e-05	5.89457975045273e-05	0	0	0	0	6.77520059682128e-05	0	0	0	0.000131973713570793	6.29016279753937e-05	0	0	0	0	0	0	0	0
MN00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644831646076789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76331678816658e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171719351564599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199936446119388	0.00802647894482207	0.000261377139212363	0	1.75435117568239e-05	0.000135352199594524	0	0	0	0	0	0.0169382391514713	0	0	0	0	0	4.06041227676758e-05	0.00870247275337591	0.00398688776349638	0.00212835124269974	0	0	0	0	0.00110288245687611	0	0	0.00042010685570243	0	0	0.00112819069482466	0	0.000334535039702201	0	0	0.000212434682918741	0	0	0.0266453502543634	0.000414617135430783	0	0	0	0	0.000497082162805302	0.00521381099875406	0	0.000827181753395665	0	0	0	0	0.000106048483477408	0.0166193657228018	0	0.000589249976890074	0	0	0.000520212436658784	0	0.00456610002485033	0	0.000238996734883665	0.000343722546102748	3.0372371331202e-05	0	0.00300411457232716	0.00409101829206053	0.0135021612516526	0.0191735229139914	0.00193820369216397	0.00364548225721985	0.0123004680219249	0.00608630032205214	0.00415340082405016	0.0127500561892311	0.00232089343419795	0.0074898423383212	0.00123290376144702	0.00628220547909714	0.00711256826096301	0.0292964127741666	0.000752302033072349	0.0042533193673594	0.00828237725164985	0.004190632543525	0.00168158706127566	0.00416569595295669	0.00238316077980292	0.00647009916444396	0.00280499139947057	0.00825129081166381	0.017619019017856	0.0192538246729478	0.0122930584969509	0.000721212321459016	0.0100767248856405	0.00140516217169856	0.00790205452504767	0.00308689704883619	0.00638659460930061	0.00533190310143294	0.00496929885853351	0.0377332122609876	0.000566446013519396	0.00491308914911172	0.0146843491919617	0.000677508709143186	0.00217779386998964	0.00116627142074363	0.00870252324695073	0.00181965264708465	3.67693903390919e-05	0.00158333991199775	0.000831846912397557	0.00681134327680844	0.00268258140396315	0.0060076946095068	0.00118531504776315	0.00679260040282984	0.00739069908501689	0.0204353338995131	0.00194535671126477	0.00318285815025111	0.0022877691727914	0.00441925700257153	0.00301873992791019	0.00230208086689555	0.0058127198197218	0.00313334210788182	0.000631255373931368	0.00110914021154457	0.00721464577600073	0.00143449847771961
MN00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013684580346719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00352652385083192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0952996944235328	0	0	0	0	0	0	0	0	0	0	0	0.0204553718284415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01649990992135	0	0	0	0.0181919534293748	0	0.000824311120443211	0	0	3.01419896256569e-05	0	0	0	0	0.00125914547016305	0	0	0	0	0	0.000426149793919897	4.48909326624011e-05	0	0	0	0	0	0	0	0	0	0.0313715725926966	0	0	0	0	0	0	0	0	3.89582138168855e-05	0	0	0	0	0	0	0	0	0	0.00207889930437042	0	0	0	0	0	0	0.000175710296264745	1.52874821541426e-05	0	0	0	0.000156692042677154	0	0	0	0	0	0.000281219672962446	0	0.00427317257459145	0	0.00190638259492186	0.00436197540856346	1.17115150968304e-05	0.000650580795521009	7.63671805899272e-05	0.000913142019312003	0	5.57680270116583e-05	0.00115154594324272	0.00111709731000082	0.00394644781685725	0.000381463430047477	0.00268398589606246	0.00398068886254476	0	1.98757933852826e-05	0.00531797513229164	0.000749287597116957	2.18717196537412e-05	0.00150731985940335	0	0.0053036935330447	5.4423607116201e-05	0	0.00385439948878681	0.00296255196841632	0.00930087470512721	0.00557973395309926	0.000472028585426394	0.00111441667978239	4.34424899635182e-05	0	0	0.000568182183552897	0.00463720313790178	0.00210271253303245	0	0.00299261673595969	0.0018923501896819	0.00471933830274644	0.000364554706163505	0	0	0.000336412113581066	6.64641227238716e-05	0.00244791985660251	0.0117245630364181	0.00180703265889501	0.00122269455372911	0.00110029071088889	0.000370193238972004	0.0106358008977197	0.00438288784317855	0.00126642813990884	0.00771157045092026	0.000412833010957922	0.00347307055869429	0.000168213536946543	4.39921036345414e-05	0.000836687276938099	0.00203674077583039	0.00280407715548179	0	0.000151585210218544	0.00240121352566414	0.000245569431964204
MN00020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000983804551170631	0	0	0	6.16911116891657e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283715443334234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000866449165657163	0.00269767036615584	0	0.000526749013785568	0	0.00172899228170332	0	0	0	0	0	0.00357651468379561	0	7.71949960326636e-06	0	0	0	0.000156666758507667	0.00528601480703242	0	0.00860981014685365	0	0	7.773121436701e-05	0	0	0	0	0	0	9.6217032885415e-05	0	0	0.00554480545244487	0	0	0.00328290321016065	0	0	0.0015771100675435	0	0	0	0	0	0	0.0193585545888504	0	0	0	6.01890858539699e-05	0	0	0	0	0	0	0	0	0.0329120474319061	0	0.0135404373247993	0	0	0	0.00367316089604378	0	0.00028261900726181	0.001104538781201	0.00692868684911072	0	0.0205035363641115	0.00123993578019461	0.00854590213705103	0.000534291542139448	3.57447547567531e-05	0.0067655328124792	0.00138138312851367	0.00123512352101289	0.00400258280872352	0.00783233263452245	0.00625635852389839	0.00212249098001293	0.000459490886096319	0.0103580030461015	0.00109711276731056	0.00431247009096619	0.0056659850652588	0.00057238515524348	0.00265951504120884	0.000818164111339558	0.0210316047417448	0.0410501916028841	0.00232721714441978	0.00692583430293518	0.00252612300079613	0.0160869518617159	0.002081008463704	0.00155086951918554	0.00713618460420943	0.0528373038235052	0.0190014124697399	0.000182114616012885	0.00103465321321019	0.00169931463779211	5.95329821575043e-05	0.00139013455607852	0.00447312966316714	0.00195890800471571	0.00481381358250775	0.00389180038283184	0.0166377878353866	0.000151677892398806	0.00253804678350798	0.00319724481764322	0.00506280871489809	0.00388922133119459	0.00120790009676778	0.00285366154756947	0.00698102131643514	0.0101574252194438	0.00470360362266049	0.0122728601466769	0.00238251247375687	0.00124477880616722	0.00267275458362486	0.0111417915870402	0.00155311602971346	0.00492526551090796	0.00170873926318355	0.000673111394257171	0.000671126349812571	3.8237657169905e-05	0.0017345679639413	0.00128613223751163
